time;utilityPicked;utilityLost;picks_por_minuto;totalPicks
16-03-2021 13:24:43;0;0;0.0;0
16-03-2021 13:24:51;0;0;0.0;0
16-03-2021 13:24:57;0;0;0.0;0
16-03-2021 13:25:02;2.0;0;14.10105757931847;2
16-03-2021 13:25:09;6.0;5.733973000000001;35.2595494613124;6
16-03-2021 13:25:14;8.940994;17.737073;44.77611940298494;9
16-03-2021 13:25:19;11.912791;23.687168;51.76132278935994;12
16-03-2021 13:25:24;13.912791;30.528252;56.33802816901379;14
16-03-2021 13:25:30;15.912791;36.384538;57.45062836624739;16
16-03-2021 13:25:35;19.912791;48.685067000000004;63.79585326953703;20
16-03-2021 13:25:40;22.770677;54.47724600000001;69.1382765531057;23
16-03-2021 13:25:45;26.619562;62.52265100000002;74.61999078765486;27
16-03-2021 13:25:50;28.619562;68.681666;75.4553339115345;29
16-03-2021 13:25:56;31.619562;76.261324;77.38814993953983;32
16-03-2021 13:26:02;33.538754000000004;83.186116;77.24346838318748;34
16-03-2021 13:26:08;37.48984900000001;90.973595;80.67940552016908;38
16-03-2021 13:26:13;40.448845000000006;100.29422699999999;82.1094793057402;41
16-03-2021 13:26:20;43.34883500000001;110.28342499999998;82.73268567846986;44
16-03-2021 13:26:25;47.277128000000005;117.98829599999999;85.56149732620264;48
16-03-2021 13:26:36;53.077108;134.42164;87.78108913573548;54
16-03-2021 13:26:52;61.077108;156.27892700000004;88.13077469793942;62
16-03-2021 13:27:07;71.48584900000002;183.01920100000004;91.80465311255612;73
16-03-2021 13:27:22;78.92669300000001;205.5578540000001;93.35382251248707;81
16-03-2021 13:27:38;86.67836800000002;224.03230300000013;94.66406665485023;89
16-03-2021 13:27:55;95.48364800000003;251.20182000000014;94.51856614692385;98
16-03-2021 13:28:12;103.29252900000003;269.4470430000002;94.84044139576734;106
16-03-2021 13:28:29;111.16071600000002;292.1726150000002;95.11889862328168;114
16-03-2021 13:28:44;119.56645600000002;313.1459120000003;96.83768534313361;123
16-03-2021 13:29:00;127.68866800000002;332.05600300000026;98.18993305232135;132
16-03-2021 13:29:16;135.17991700000002;353.4678440000003;98.23412466378515;140
16-03-2021 13:29:33;143.15171400000003;377.5272500000003;98.11070599934035;148
16-03-2021 13:29:50;150.86288500000003;397.5458510000003;98.41236463043131;156
16-03-2021 13:30:06;159.36243500000003;416.90008600000033;99.6376811594238;165
16-03-2021 13:30:24;169.11351000000005;451.05400000000037;99.51663349445914;175
16-03-2021 13:30:41;179.60436000000004;477.2760230000004;100.12560559842473;186
16-03-2021 13:30:58;190.32083200000002;502.18081500000056;100.80163738700713;197
16-03-2021 13:31:17;197.90529000000004;529.9700930000008;100.23632955749723;205
16-03-2021 13:31:32;206.37163700000005;548.185814000001;100.97514941806003;214
16-03-2021 13:31:52;217.22322200000005;579.124009000001;101.4514439622953;226
16-03-2021 13:32:08;224.42084200000005;601.2774240000011;101.25486802250305;234
16-03-2021 13:32:24;232.23062300000004;619.3872330000011;101.60240710937077;242
16-03-2021 13:32:41;239.85148500000005;640.1950140000012;101.96451634831134;250
16-03-2021 13:32:56;248.18661800000007;660.447339000001;102.70305994316293;259
16-03-2021 13:33:12;255.37943700000008;681.3838330000012;102.48864436056468;267
16-03-2021 13:33:29;264.87068600000003;704.1963130000013;103.1273268801176;277
16-03-2021 13:33:46;273.742473;725.9418870000015;102.93323735828459;286
16-03-2021 13:34:03;281.053204;747.3213260000018;103.21221695628998;294
16-03-2021 13:34:20;290.904289;774.322425000002;103.19076714188382;304
16-03-2021 13:34:38;299.85018399999996;799.440836000002;103.52240780551939;313
16-03-2021 13:34:54;307.461046;823.901283000002;103.61471629303419;322
16-03-2021 13:35:12;318.39914;851.5738510000019;103.67910331585806;333
16-03-2021 13:35:28;324.30473;871.9522880000021;103.1649421789354;339
