time;utilityPicked;utilityLost;picks_por_minuto;totalPicks
15-03-2021 20:42:49;0;0;0.0;0
15-03-2021 20:42:54;1.3572350000000002;0;12.170385395537517;2
15-03-2021 20:42:59;4.157215;0;20.188425302826275;5
15-03-2021 20:43:04;9.984798;0.786479;33.31650681473978;11
15-03-2021 20:43:09;14.628763;0.786479;38.772213247172516;16
15-03-2021 20:43:14;21.759275999999996;2.483549;48.71447902570995;24
15-03-2021 20:43:19;30.199219999999997;7.080709;57.374674007533756;33
15-03-2021 20:43:24;36.779878;7.9806989999999995;60.82108464267628;40
15-03-2021 20:43:29;42.09791;8.615362;62.14816482774204;46
15-03-2021 20:43:34;49.686669;10.567056999999998;65.77344701583523;54
15-03-2021 20:43:39;55.037904000000005;11.527852999999999;66.46971935007501;60
15-03-2021 20:43:44;63.60916100000001;14.127712999999998;71.17437722420075;70
15-03-2021 20:43:49;70.32253200000001;18.354035;72.34575634199982;77
15-03-2021 20:43:54;78.30353000000001;27.661365;74.11713413748193;85
15-03-2021 20:43:59;86.79538000000001;34.72857199999999;76.51607651607866;94
15-03-2021 20:44:04;95.79538000000001;44.11321099999999;78.56598016781317;103
15-03-2021 20:44:09;100.37663800000001;46.031603;78.31397437432888;109
15-03-2021 20:44:14;110.27662800000002;53.367737;80.71444720778017;119
15-03-2021 20:44:19;118.11311200000002;58.182318;81.57584841023723;127
15-03-2021 20:44:24;125.11191200000002;69.71126999999998;81.74054493696912;134
15-03-2021 20:44:29;133.11191200000002;73.49544799999998;82.59015122140663;142
15-03-2021 20:44:34;141.039904;79.19461699999995;83.28706274292368;150
15-03-2021 20:44:39;149.781478;84.82968099999995;84.52950558214036;159
15-03-2021 20:44:44;157.471947;89.88098599999996;85.16063233044694;167
15-03-2021 20:44:49;165.37663700000002;96.22812099999996;85.63738683631362;175
15-03-2021 20:44:54;174.24582500000002;99.19941899999996;86.51359611316074;184
15-03-2021 20:44:59;180.24582500000002;100.19941899999996;85.99879299939916;190
15-03-2021 20:45:04;187.06460700000002;101.18161699999996;85.95738491746239;197
15-03-2021 20:45:09;194.98869900000003;106.60045899999997;86.34002527025241;205
15-03-2021 20:45:14;201.98649900000004;108.55605499999997;86.26068086260722;212
15-03-2021 20:45:19;209.20872000000006;110.58395799999997;86.60849025654461;220
15-03-2021 20:45:24;216.56685600000006;112.11451099999996;86.93441789527112;228
15-03-2021 20:45:29;222.00520000000006;115.04200399999996;86.50113979421951;234
15-03-2021 20:45:34;230.98369800000006;119.62566299999996;87.16967595360319;243
15-03-2021 20:45:39;236.93749300000007;119.62566299999996;86.72936259142908;249
15-03-2021 20:45:44;244.1374130000001;119.62566299999996;86.99086088231677;257
15-03-2021 20:45:49;247.0605050000001;119.62566299999996;85.5920114122648;260
15-03-2021 20:45:54;255.0288020000001;119.62566299999996;85.89284760429082;268
15-03-2021 20:45:59;259.6122600000001;120.53785399999995;85.24146544545792;273
15-03-2021 20:46:04;267.5563540000001;124.09270899999994;85.53599512961846;281
15-03-2021 20:46:09;273.1611140000001;125.84508499999994;85.20112809855524;287
15-03-2021 20:46:14;280.00139800000017;127.47624799999993;85.21327472102269;294
15-03-2021 20:46:19;284.58835700000014;127.47624799999993;84.63861105868475;299
15-03-2021 20:46:24;287.58835700000014;127.47624799999993;83.51769911503844;302
15-03-2021 20:46:29;290.62996200000015;127.47624799999993;82.71760677598962;306
15-03-2021 20:46:34;293.6163610000001;127.47624799999993;81.68840324285593;309
15-03-2021 20:46:39;296.39773900000006;127.47624799999993;80.96223486807425;313
15-03-2021 20:46:44;299.39773900000006;127.47624799999993;80.03039128782419;316
15-03-2021 20:46:49;305.8801880000001;127.47624799999993;80.11243851018286;323
15-03-2021 20:46:54;312.5589560000001;127.47624799999993;80.19116277185307;330
15-03-2021 20:46:59;318.3968390000001;127.47624799999993;80.0444691495202;336
15-03-2021 20:47:04;324.90738900000014;131.5667569999999;80.38635301448068;344
15-03-2021 20:47:09;331.7911780000002;136.30033099999991;80.45537897309737;351
15-03-2021 20:47:14;339.30582900000013;138.2628269999999;80.77701942547763;359
15-03-2021 20:47:19;347.11621000000014;143.11751199999992;81.07212547401703;367
15-03-2021 20:47:24;352.79067700000013;145.66616699999994;80.90813781135057;373
15-03-2021 20:47:29;360.43214200000017;145.66616699999994;81.1760945989048;381
15-03-2021 20:47:34;364.04240300000015;145.66616699999994;80.61139028474841;385
15-03-2021 20:47:39;369.9998990000001;145.66616699999994;80.87529153518112;393
15-03-2021 20:47:44;375.4629450000001;146.56615699999995;80.7392668038087;399
15-03-2021 20:47:49;379.9425930000001;146.56615699999995;80.39534343801944;404
15-03-2021 20:47:54;383.2353220000001;146.56615699999995;79.86688851912554;408
15-03-2021 20:47:59;391.5998600000001;148.36613699999995;80.33134270852456;417
15-03-2021 20:48:04;397.6790680000001;150.47544799999994;80.41471741053537;424
15-03-2021 20:48:09;406.2000200000001;154.26322699999994;80.85649372878797;433
15-03-2021 20:48:14;412.7877790000001;157.61276199999995;80.90466121172126;440
15-03-2021 20:48:19;419.3877390000001;160.67066799999998;80.96359355188274;447
15-03-2021 20:48:24;427.0154030000001;163.401741;81.19925046844702;455
15-03-2021 20:48:29;430.4492460000001;163.401741;80.71275753933502;459
15-03-2021 20:48:34;437.0700080000001;163.401741;80.93353744835909;467
15-03-2021 20:48:39;442.42284300000006;163.401741;80.82936971318479;473
15-03-2021 20:48:44;445.8927900000001;163.401741;80.4022923923931;477
15-03-2021 20:48:49;451.97359800000015;167.522952;80.4521276595638;484
